ENTRY_AC,ENTRY_TYPE,ENTRY_NAME
IPR038586,Homologous_superfamily,Tctex-1-like superfamily
IPR038587,Homologous_superfamily,Large ribosomal subunit protein eL40 superfamily
IPR038590,Homologous_superfamily,YaeQ superfamily
IPR038591,Homologous_superfamily,NolW-like superfamily
IPR038592,Homologous_superfamily,CheD-like superfamily
IPR038594,Homologous_superfamily,SepF-like superfamily
IPR038597,Homologous_superfamily,GGGP/HepGP synthase superfamily
IPR038601,Homologous_superfamily,MttB-like superfamily
IPR038612,Homologous_superfamily,YkfF-like domain superfamily
IPR038619,Homologous_superfamily,MraZ superfamily
IPR038623,Homologous_superfamily,"Stimulator of interferon genes protein, C-terminal domain superfamily"
IPR038630,Homologous_superfamily,Ribosomal protein L24e/L24 superfamily
IPR038631,Homologous_superfamily,"Herpesvirus Glycoprotein B, PH-like domain 2 superfamily"
IPR038633,Homologous_superfamily,"Proteasomal ubiquitin receptor Rpn13/ADRM1, Pru domain superfamily"
IPR038641,Homologous_superfamily,Csa superfamily
IPR038654,Homologous_superfamily,PINIT domain superfamily
IPR038655,Homologous_superfamily,Large ribosomal subunit protein eL27 superfamily
IPR038657,Homologous_superfamily,Large ribosomal subunit protein bL19 superfamily
IPR038662,Homologous_superfamily,F1F0 ATP synthase subunit C superfamily
IPR038669,Homologous_superfamily,"TbpB, N-lobe handle domain superfamily"
IPR038678,Homologous_superfamily,"Spondin, N-terminal domain superfamily"
IPR038679,Homologous_superfamily,Signal transduction protein PmrD superfamily
IPR038680,Homologous_superfamily,PAW domain superfamily
IPR038691,Homologous_superfamily,"DNA-entry nuclease inhibitor, ComJ superfamily"
IPR038695,Homologous_superfamily,Saro_0823-like superfamily
IPR038702,Homologous_superfamily,Sodium/potassium-transporting ATPase subunit beta superfamily
IPR038716,Homologous_superfamily,"Large ribosomal subunit protein P1/P2, N-terminal domain"
IPR038718,Homologous_superfamily,"SNF2-like, N-terminal domain superfamily"
IPR038719,Homologous_superfamily,"Phycobilisome, alpha/beta subunit superfamily"
IPR038763,Homologous_superfamily,DHH phosphoesterase superfamily
IPR038765,Homologous_superfamily,Papain-like cysteine peptidase superfamily
IPR038770,Homologous_superfamily,Sodium/solute symporter superfamily
IPR039261,Homologous_superfamily,"Ferredoxin-NADP reductase (FNR), nucleotide-binding domain"
IPR039399,Homologous_superfamily,"Deltex, C-terminal domain superfamily"
IPR040442,Homologous_superfamily,Pyruvate kinase-like domain superfamily
IPR041921,Homologous_superfamily,"NADH-quinone oxidoreductase subunit E, N-terminal"
IPR042037,Homologous_superfamily,"MukE, C-terminal domain"
IPR042038,Homologous_superfamily,"MukE, N-terminal domain"
IPR042046,Homologous_superfamily,"Lepidopteran low molecular weight lipoprotein, N-terminal domain"
IPR042047,Homologous_superfamily,"Cell wall hydrolase SleB, domain 1"
IPR042076,Homologous_superfamily,Crisp-like domain
IPR042080,Homologous_superfamily,"RNA 2'-phosphotransferase, N-terminal domain"
IPR042081,Homologous_superfamily,"RNA 2'-phosphotransferase, C-terminal domain"
IPR042087,Homologous_superfamily,"DNA polymerase family B, thumb domain"
IPR042089,Homologous_superfamily,"Peptidase M13, domain 2"
IPR042090,Homologous_superfamily,"tRNA nucleotidyltransferase, domain 2"
IPR042092,Homologous_superfamily,"Pseudouridine synthase, RsuA/RluB/E/F, catalytic domain"
IPR042095,Homologous_superfamily,Sulfatase-modifying factor enzyme superfamily
IPR042096,Homologous_superfamily,"Dihydroxy-acid dehydratase, C-terminal"
IPR042098,Homologous_superfamily,Taurine dioxygenase TauD-like superfamily
IPR042099,Homologous_superfamily,"ANL, N-terminal domain"
IPR042101,Homologous_superfamily,"Signal recognition particle SRP54, N-terminal domain superfamily"
IPR042102,Homologous_superfamily,"RNA polymerase Rpb1, domain 3 superfamily"
IPR042103,Homologous_superfamily,"Serine-tRNA synthetase, type1, N-terminal domain superfamily"
IPR042105,Homologous_superfamily,Large ribosomal subunit protein bL31 superfamily
IPR042106,Homologous_superfamily,"NADH-ubiquinone/plastoquinone oxidoreductase chain 6, subunit NuoJ"
IPR042108,Homologous_superfamily,"GTPase HflX, N-terminal domain superfamily"
IPR042109,Homologous_superfamily,"Adenylosuccinate synthetase, domain 1"
IPR042110,Homologous_superfamily,"Adenylosuccinate synthetase, domain 2"
IPR042111,Homologous_superfamily,"Adenylosuccinate synthetase, domain 3"
IPR042112,Homologous_superfamily,"Phosphate acetyltransferase, domain 2"
IPR042113,Homologous_superfamily,"Phosphate acetyltransferase, domain 1"
IPR042114,Homologous_superfamily,"Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C-terminal, domain 1"
IPR042116,Homologous_superfamily,"GTP-binding protein TypA/BipA, C-terminal"
IPR042118,Homologous_superfamily,"QueA, domain 1"
IPR042119,Homologous_superfamily,"QueA, domain 2"
IPR042120,Homologous_superfamily,"MutL, C-terminal domain, dimerisation subdomain"
IPR042121,Homologous_superfamily,"MutL, C-terminal domain, regulatory subdomain"
IPR042122,Homologous_superfamily,"Serine acetyltransferase, N-terminal domain superfamily"
IPR042171,Homologous_superfamily,"Acyl-CoA thioesterase, double hotdog domain"
IPR042174,Homologous_superfamily,"DNA-binding RecF, domain 2"
IPR042176,Homologous_superfamily,"Pantoate-beta-alanine ligase, C-terminal domain"
IPR042178,Homologous_superfamily,"Serpin superfamily, domain 1"
IPR042179,Homologous_superfamily,"Multifunctional 2-oxoglutarate metabolism enzyme, C-terminal domain superfamily"
IPR042185,Homologous_superfamily,"Serpin superfamily, domain 2"
IPR042186,Homologous_superfamily,"Outer membrane usher protein FimD, plug domain"
IPR042187,Homologous_superfamily,"Flagellin, C-terminal domain, subdomain 2"
IPR042195,Homologous_superfamily,"ArgJ beta chain, C-terminal domain"
IPR042197,Homologous_superfamily,"Apoptotic protease-activating factors, helical domain"
IPR042203,Homologous_superfamily,"Leucyl/phenylalanyl-tRNA-protein transferase, C-terminal"
IPR042214,Homologous_superfamily,"Pseudouridine synthase, TruD, catalytic domain"
IPR042221,Homologous_superfamily,"Leucyl/phenylalanyl-tRNA-protein transferase, N-terminal"
IPR042226,Homologous_superfamily,"eRF1, domain 2 superfamily"
IPR042231,Homologous_superfamily,"Choline/Carnitine o-acyltransferase, domain 2"
IPR042235,Homologous_superfamily,"Zona pellucida, ZP-C domain"
IPR042239,Homologous_superfamily,"Nop, C-terminal domain"
IPR042242,Homologous_superfamily,"Recombination protein O, C-terminal"
IPR042268,Homologous_superfamily,"Outer membrane protein assembly factor BamC, C-terminal"
IPR042284,Homologous_superfamily,"S-adenosylmethionine decarboxylase, N-terminal"
IPR042286,Homologous_superfamily,"S-adenosylmethionine decarboxylase, C-terminal"
IPR042296,Homologous_superfamily,"tRNA methyltransferase, Trm1, C-terminal"
IPR042297,Homologous_superfamily,Antirestriction domain superfamily
IPR042298,Homologous_superfamily,"Proto-chlorophyllide reductase, C-terminal"
IPR042307,Homologous_superfamily,Reeler domain superfamily
IPR042451,Homologous_superfamily,"ZPR1, A/B domain"
IPR042452,Homologous_superfamily,"ZPR1, zinc finger domain"
IPR042470,Homologous_superfamily,"RecQ mediated genome instability protein, N-terminal OB-fold domain superfamily"
IPR042487,Homologous_superfamily,"RuvBL1/2, DNA/RNA binding domain"
IPR042522,Homologous_superfamily,"Ubiquitin-like modifier-activating enzyme Atg7, N-terminal, subdomain 1"
IPR042523,Homologous_superfamily,"Ubiquitin-like modifier-activating enzyme Atg7, N-terminal, subdomain 2"
IPR042524,Homologous_superfamily,"Presenilin, C-terminal"
IPR042528,Homologous_superfamily,"Translation initiation factor eIF-2B subunit alpha, N-terminal"
IPR042529,Homologous_superfamily,"Initiation factor 2B-like, C-terminal"
IPR042530,Homologous_superfamily,"EME1/EME2, C-terminal domain"
IPR042560,Homologous_superfamily,"Exocyst component Exo84, C-terminal, subdomain 2"
IPR042561,Homologous_superfamily,"Exocyst component Exo84, C-terminal, subdomain 1"
IPR042563,Homologous_superfamily,"Small ribosomal subunit protein eS8 subdomain, eukaryotes"
IPR043015,Homologous_superfamily,"Arenavirus glycoprotein, zinc binding domain"
IPR043018,Homologous_superfamily,Poxvirus domain superfamily
IPR043030,Homologous_superfamily,"Beta-1,3-glucan-binding protein, N-terminal domain superfamily"
IPR043077,Homologous_superfamily,Chaperone protein gp12 superfamily
IPR043081,Homologous_superfamily,Apolipoprotein C-I domain superfamily
IPR043127,Homologous_superfamily,"Sec1-like, domain 3a"
IPR043128,Homologous_superfamily,Reverse transcriptase/Diguanylate cyclase domain
IPR043129,Homologous_superfamily,"ATPase, nucleotide binding domain"
IPR043130,Homologous_superfamily,"CDP-alcohol phosphatidyltransferase, transmembrane domain"
IPR043131,Homologous_superfamily,"Branched-chain-amino-acid aminotransferase-like, N-terminal"
IPR043132,Homologous_superfamily,"Branched-chain-amino-acid aminotransferase-like, C-terminal"
IPR043133,Homologous_superfamily,"GTP cyclohydrolase I, C-terminal/NADPH-dependent 7-cyano-7-deazaguanine reductase"
IPR043134,Homologous_superfamily,"GTP cyclohydrolase I, N-terminal domain"
IPR043135,Homologous_superfamily,"Ferric-uptake regulator, C-terminal domain"
IPR043136,Homologous_superfamily,B30.2/SPRY domain superfamily
IPR043140,Homologous_superfamily,Small ribosomal subunit protein uS14 superfamily
IPR043141,Homologous_superfamily,Large ribosomal subunit protein uL10-like domain superfamily
IPR043142,Homologous_superfamily,"PapC-like, C-terminal domain superfamily"
IPR043145,Homologous_superfamily,"Zinc finger, ZZ-type superfamily"
IPR043146,Homologous_superfamily,"Penicillin amidase type, N-terminal domain, B-knob"
IPR043147,Homologous_superfamily,"Penicillin amidase type, A-knob"
IPR043154,Homologous_superfamily,"Sec1-like, domain 1"
IPR043156,Homologous_superfamily,"Catalase, mono-functional, haem-containing, clade 2, helical domain"
IPR043158,Homologous_superfamily,"Wnt, C-terminal domain"
IPR043159,Homologous_superfamily,D-galactoside/L-rhamnose binding SUEL lectin domain superfamily
IPR043164,Homologous_superfamily,"Large ribosomal subunit protein uL10-like, insertion domain superfamily"
IPR043165,Homologous_superfamily,"Pseudouridine synthase, TruD, insertion domain superfamily"
IPR043472,Homologous_superfamily,Macro domain-like
IPR043502,Homologous_superfamily,DNA/RNA polymerase superfamily
IPR043504,Homologous_superfamily,"Peptidase S1, PA clan, chymotrypsin-like fold"
IPR043519,Homologous_superfamily,Nucleotidyltransferase superfamily
IPR044855,Homologous_superfamily,CoA-transferase family III domain 3 superfamily
IPR044856,Homologous_superfamily,"Malate synthase, C-terminal superfamily"
IPR044859,Homologous_superfamily,Allene oxide cyclase/Dirigent protein
IPR044878,Homologous_superfamily,UbiA prenyltransferase superfamily
IPR044882,Homologous_superfamily,"Interferon regulatory factor 2-binding protein 1/2, C3HC4-type RING finger superfamily"
IPR044892,Homologous_superfamily,"Ribosomal protein L3, domain 3, archaeal-type superfamily"
IPR044893,Homologous_superfamily,"RNA polymerase Rpb1, clamp domain superfamily"
IPR044898,Homologous_superfamily,Cyclin-dependent kinase inhibitor domain superfamily
IPR044900,Homologous_superfamily,Photosystem II CP43 reaction centre protein superfamily
IPR044901,Homologous_superfamily,"Malto-oligosyltrehalose trehalohydrolase, E-set domain superfamily"
IPR044920,Homologous_superfamily,"tRNA uridine 5-carboxymethylaminomethyl modification enzyme, C-terminal subdomain superfamily"
IPR044925,Homologous_superfamily,His-Me finger superfamily
IPR044926,Homologous_superfamily,"RGS, subdomain 2"
IPR044929,Homologous_superfamily,DNA/RNA non-specific endonuclease superfamily
IPR044940,Homologous_superfamily,"Nitric oxide synthase, domain 2 superfamily"
IPR044942,Homologous_superfamily,"Adenovirus Pll, hexon, subdomain 2"
IPR044943,Homologous_superfamily,"Nitric oxide synthase, domain 1 superfamily"
IPR044944,Homologous_superfamily,"Nitric oxide synthase, domain 3 superfamily"
IPR044947,Homologous_superfamily,"Bacteriophage T4, Gp32, single-stranded DNA-binding superfamily"
IPR045335,Homologous_superfamily,"Cell division protein FtsQ, C-terminal"
IPR045584,Homologous_superfamily,Pilin-like
IPR045851,Homologous_superfamily,"AMP-binding enzyme, C-terminal domain superfamily"
IPR045853,Homologous_superfamily,Peptide chain release factor class I superfamily
IPR045854,Homologous_superfamily,Nitrite and sulphite reductase 4Fe-4S domain-like superfamily
IPR045860,Homologous_superfamily,Snake toxin-like superfamily
IPR045861,Homologous_superfamily,"CorA, cytoplasmic domain"
IPR045863,Homologous_superfamily,"CorA, transmembrane region"
IPR045864,Homologous_superfamily,Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)
IPR045865,Homologous_superfamily,ACT-like domain
IPR046336,Homologous_superfamily,"Lon protease, N-terminal domain superfamily"
IPR046338,Homologous_superfamily,GAIN domain superfamily
IPR046341,Homologous_superfamily,SET domain superfamily
IPR046342,Homologous_superfamily,CBS domain superfamily
IPR046346,Homologous_superfamily,"Aminoacid dehydrogenase-like, N-terminal domain superfamily"
IPR046347,Homologous_superfamily,Basic-leucine zipper domain superfamily
IPR046348,Homologous_superfamily,SIS domain superfamily
IPR046349,Homologous_superfamily,C1-like domain superfamily
IPR046350,Homologous_superfamily,Cystatin superfamily
IPR046357,Homologous_superfamily,Peptidyl-prolyl cis-trans isomerase domain superfamily
IPR046363,Homologous_superfamily,"Malate synthase, N-terminal and TIM-barrel domains"
IPR046373,Homologous_superfamily,"Acyl-CoA oxidase/dehydrogenase, middle domain superfamily"
IPR046428,Homologous_superfamily,"mRNA-capping enzyme catalytic subunit, OB fold domain superfamily"
IPR046429,Homologous_superfamily,"mRNA-capping enzyme catalytic subunit, nucleotidyltransferase domain superfamily"
IPR046430,Homologous_superfamily,"mRNA-capping enzyme catalytic subunit, RNA triphosphatase domain superfamily"
IPR046450,Homologous_superfamily,PA domain superfamily
IPR046932,Homologous_superfamily,"ATPase RavA, LARA domain superfamily"
IPR046935,Homologous_superfamily,"DNA helicase E1, DNA-binding domain superfamily, papillomavirus"
IPR046938,Homologous_superfamily,DNA clamp superfamily
IPR053707,Homologous_superfamily,UPF0637 domain-containing protein
IPR053708,Homologous_superfamily,Eukaryotic Ribosomal Large Subunit eL42
IPR053711,Homologous_superfamily,Lentiviral Vpx-associated factor
IPR053715,Homologous_superfamily,Glycosyl Hydrolase 4 Enzyme Superfamily
IPR053719,Homologous_superfamily,Lipogenesis and Microtubule Stabilization Superfamily
IPR053721,Homologous_superfamily,Fimbrial Adhesin Regulatory Protein
IPR053734,Homologous_superfamily,Bacteriophage Head-Tail Connecting Superfamily
IPR053739,Homologous_superfamily,Bacteriocin Immunity Domain-containing Protein
IPR000152,PTM,EGF-type aspartate/asparagine hydroxylation site
IPR006141,PTM,Intein N-terminal splicing region
IPR006162,PTM,Phosphopantetheine attachment site
IPR012902,PTM,Prokaryotic N-terminal methylation site
IPR018070,PTM,"Neuromedin U, amidation site"
IPR018303,PTM,"P-type ATPase, phosphorylation site"
IPR019769,PTM,"Translation elongation factor, IF5A, hypusine site"
IPR000033,Repeat,LDLR class B repeat
IPR000225,Repeat,Armadillo
IPR000357,Repeat,HEAT repeat
IPR000408,Repeat,"Regulator of chromosome condensation, RCC1"
IPR000420,Repeat,Cell wall mannoprotein PIR repeat
